Column1,State Code,County Code,Site Num,Address,State,County,City,Date Local,Days Since Last Obs,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
27333,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/3/2006,1,Parts per billion,25.478261,39,8,37,Parts per million,0.024167,0.04,14,34,Parts per billion,2.869565,4,10,6,Parts per million,0.869565,1.4,8,
27337,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/4/2006,1,Parts per billion,23.652174,41,23,39,Parts per million,0.023667,0.04,12,34,Parts per billion,4.26087,11,16,16,Parts per million,0.873913,1.3,23,
27341,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/5/2006,1,Parts per billion,31.391304,50,22,47,Parts per million,0.022667,0.053,11,45,Parts per billion,2.782609,7,9,10,Parts per million,1.169565,2.3,23,
27345,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/6/2006,1,Parts per billion,47.956522,72,10,70,Parts per million,0.009125,0.022,10,19,Parts per billion,5.695652,19,10,27,Parts per million,1.63913,3,8,
27349,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/7/2006,1,Parts per billion,50.454545,71,10,69,Parts per million,0.00825,0.021,10,18,Parts per billion,4.090909,7,9,10,Parts per million,2,4.1,8,
27353,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/8/2006,1,Parts per billion,45.666667,88,9,87,Parts per million,0.00975,0.023,9,19,Parts per billion,4.238095,10,9,14,Parts per million,1.938095,5.3,7,
27357,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/9/2006,1,Parts per billion,27,45,6,42,Parts per million,0.026,0.043,14,36,Parts per billion,3.782609,7,17,10,Parts per million,1.169565,3.1,6,
27361,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/10/2006,1,Parts per billion,25,43,9,41,Parts per million,0.033125,0.054,12,46,Parts per billion,3.217391,5,11,7,Parts per million,0.930435,1.4,7,
27365,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/11/2006,1,Parts per billion,41.478261,78,19,77,Parts per million,0.013542,0.027,9,23,Parts per billion,7.304348,23,15,33,Parts per million,1.26087,2.9,23,
27369,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/12/2006,1,Parts per billion,46.391304,66,19,64,Parts per million,0.013,0.032,10,27,Parts per billion,6.73913,24,10,34,Parts per million,1.817391,3.4,0,
27373,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/13/2006,1,Parts per billion,33.130435,61,8,58,Parts per million,0.032792,0.052,10,44,Parts per billion,5.565217,11,17,16,Parts per million,1.530435,4.6,7,
27377,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/14/2006,1,Parts per billion,18.826087,38,5,36,Parts per million,0.036083,0.042,10,36,Parts per billion,4.347826,17,10,24,Parts per million,0.734783,1.4,4,
27381,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/15/2006,1,Parts per billion,11.590909,23,9,22,Parts per million,0.033792,0.042,10,36,Parts per billion,2.909091,4,11,6,Parts per million,0.590909,0.7,9,
27385,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/16/2006,1,Parts per billion,24.913043,41,7,39,Parts per million,0.028792,0.044,12,37,Parts per billion,3.304348,5,17,7,Parts per million,0.891304,2,7,
27389,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/17/2006,1,Parts per billion,21.761905,51,8,48,Parts per million,0.030042,0.043,10,36,Parts per billion,3.333333,4,4,6,Parts per million,0.97619,2.9,7,
27393,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/18/2006,1,Parts per billion,15.130435,36,7,34,Parts per million,0.028667,0.042,9,36,Parts per billion,3.086957,4,5,6,Parts per million,0.752174,1.7,22,
27397,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/19/2006,1,Parts per billion,14.434783,41,21,39,Parts per million,0.026125,0.043,12,36,Parts per billion,3.26087,5,11,7,Parts per million,0.808696,1.9,23,
27401,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/20/2006,1,Parts per billion,23.869565,46,20,43,Parts per million,0.019917,0.047,11,40,Parts per billion,3.521739,7,9,10,Parts per million,1.147826,2.3,22,
27405,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/21/2006,1,Parts per billion,28.826087,48,20,45,Parts per million,0.018833,0.041,10,35,Parts per billion,3.652174,6,16,9,Parts per million,1.130435,2,7,
27409,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/22/2006,1,Parts per billion,34.619048,53,19,50,Parts per million,0.014,0.036,10,31,Parts per billion,3.809524,7,9,10,Parts per million,1.119048,2,7,
27413,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/23/2006,1,Parts per billion,36.045455,48,22,45,Parts per million,0.015167,0.032,9,27,Parts per billion,3.863636,6,11,9,Parts per million,1.1,2.8,7,
27417,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/24/2006,1,Parts per billion,28.391304,43,0,41,Parts per million,0.021417,0.044,11,37,Parts per billion,4.347826,8,10,11,Parts per million,1.008696,2,7,
27421,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/25/2006,1,Parts per billion,35.409091,54,20,51,Parts per million,0.019208,0.04,11,34,Parts per billion,5.045455,14,12,20,Parts per million,1.254545,2.2,7,
27425,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/26/2006,1,Parts per billion,38.217391,61,0,58,Parts per million,0.0305,0.07,12,84,Parts per billion,4.565217,12,9,17,Parts per million,1.386957,2.3,1,
27429,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/27/2006,1,Parts per billion,42.545455,61,9,58,Parts per million,0.018833,0.043,10,36,Parts per billion,4.454545,9,8,13,Parts per million,1.268182,2.6,7,
27433,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/28/2006,1,Parts per billion,22.565217,38,22,36,Parts per million,0.021208,0.036,12,31,Parts per billion,4,8,10,11,Parts per million,0.73913,1.7,23,
27437,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/1/2006,1,Parts per billion,21.130435,41,22,39,Parts per million,0.021625,0.043,11,36,Parts per billion,3.565217,4,4,6,Parts per million,1.043478,2.3,6,
27441,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/2/2006,1,Parts per billion,24.15,44,21,42,Parts per million,0.022048,0.042,11,36,Parts per billion,3.55,5,9,7,Parts per million,0.98,1.8,6,
27445,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/3/2006,1,Parts per billion,21.652174,37,0,35,Parts per million,0.023625,0.037,10,31,Parts per billion,3.434783,5,8,7,Parts per million,0.826087,1.8,0,
27449,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/4/2006,1,Parts per billion,20.608696,44,22,42,Parts per million,0.025,0.051,10,43,Parts per billion,3.217391,5,9,7,Parts per million,0.886957,2.2,23,
27453,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/5/2006,1,Parts per billion,21.521739,42,23,40,Parts per million,0.029583,0.056,11,47,Parts per billion,3.26087,4,4,6,Parts per million,0.921739,1.8,0,
27457,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/6/2006,1,Parts per billion,27.454545,44,7,42,Parts per million,0.023,0.041,13,35,Parts per billion,4.227273,8,12,11,Parts per million,0.922727,1.9,8,
27461,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/7/2006,1,Parts per billion,14,40,0,38,Parts per million,0.0395,0.044,8,37,Parts per billion,3.391304,5,17,7,Parts per million,0.573913,1.1,1,
27465,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/8/2006,1,Parts per billion,13.391304,42,22,40,Parts per million,0.030917,0.044,10,37,Parts per billion,3.782609,8,9,11,Parts per million,0.586957,1.6,23,
27469,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/9/2006,1,Parts per billion,18.826087,39,0,37,Parts per million,0.033708,0.046,18,39,Parts per billion,3.565217,6,15,9,Parts per million,0.730435,1.6,6,
27473,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/10/2006,1,Parts per billion,10.782609,20,8,19,Parts per million,0.043333,0.047,17,40,Parts per billion,4.086957,7,16,10,Parts per million,0.486957,0.5,1,
27477,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/11/2006,1,Parts per billion,8.347826,17,7,16,Parts per million,0.046542,0.051,10,43,Parts per billion,3.565217,6,7,9,Parts per million,0.495652,0.6,4,
27481,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/12/2006,1,Parts per billion,7.434783,17,22,16,Parts per million,0.038208,0.044,7,37,Parts per billion,3.173913,5,13,7,Parts per million,0.482609,0.5,4,
27485,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/13/2006,1,Parts per billion,23.130435,45,22,42,Parts per million,0.021958,0.044,11,37,Parts per billion,3.391304,7,9,10,Parts per million,0.8,1.7,6,
27489,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/14/2006,1,Parts per billion,29.652174,43,0,41,Parts per million,0.019708,0.039,11,33,Parts per billion,4.391304,7,10,10,Parts per million,0.991304,2.2,6,
27493,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/15/2006,1,Parts per billion,22.173913,41,23,39,Parts per million,0.0265,0.046,9,39,Parts per billion,3.565217,5,9,7,Parts per million,0.708696,1.1,6,
27497,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/16/2006,1,Parts per billion,23.695652,42,23,40,Parts per million,0.022583,0.046,12,39,Parts per billion,3.782609,6,10,9,Parts per million,0.973913,1.9,6,
27501,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/17/2006,1,Parts per billion,21.454545,41,0,39,Parts per million,0.031458,0.044,21,37,Parts per billion,3.636364,5,11,7,Parts per million,0.831818,1.9,6,
27505,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/18/2006,1,Parts per billion,9.478261,28,23,26,Parts per million,0.039833,0.048,8,41,Parts per billion,2.913043,4,4,6,Parts per million,0.521739,0.8,21,
27509,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/19/2006,1,Parts per billion,10.478261,21,5,20,Parts per million,0.037042,0.048,9,41,Parts per billion,2.869565,5,23,7,Parts per million,0.534783,0.7,0,
27513,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/20/2006,1,Parts per billion,18.130435,36,6,34,Parts per million,0.033458,0.046,19,39,Parts per billion,3.217391,5,8,7,Parts per million,0.643478,1.3,6,
27517,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/21/2006,1,Parts per billion,16.428571,43,22,41,Parts per million,0.029625,0.044,10,37,Parts per billion,2.904762,3,1,4,Parts per million,0.642857,1.4,22,
27521,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/22/2006,1,Parts per billion,27.608696,48,22,45,Parts per million,0.022667,0.044,11,37,Parts per billion,4.304348,8,13,11,Parts per million,0.904348,1.4,6,
27525,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/23/2006,1,Parts per billion,38.409091,53,23,50,Parts per million,0.021125,0.041,12,35,Parts per billion,3.636364,6,8,9,Parts per million,1.168182,2.8,6,
27529,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/24/2006,1,Parts per billion,32.869565,53,8,50,Parts per million,0.02225,0.038,10,32,Parts per billion,7.608696,20,9,29,Parts per million,0.982609,2.2,6,
27533,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/25/2006,1,Parts per billion,14.304348,37,1,35,Parts per million,0.032917,0.04,9,34,Parts per billion,3.391304,6,17,9,Parts per million,0.669565,1.2,1,
27537,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/26/2006,1,Parts per billion,6.608696,15,23,14,Parts per million,0.040833,0.045,9,38,Parts per billion,3.608696,4,4,6,Parts per million,0.5,0.5,0,
27541,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/27/2006,1,Parts per billion,15.304348,31,6,29,Parts per million,0.032875,0.041,9,35,Parts per billion,4.086957,5,7,7,Parts per million,0.626087,1.6,6,
27545,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/28/2006,1,Parts per billion,17.227273,33,9,31,Parts per million,0.030083,0.04,10,34,Parts per billion,4.227273,8,9,11,Parts per million,0.663636,1,6,
27549,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/29/2006,1,Parts per billion,16,39,6,37,Parts per million,0.031417,0.048,9,41,Parts per billion,3.826087,4,4,6,Parts per million,0.669565,1.4,6,
27553,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/30/2006,1,Parts per billion,18.428571,31,6,29,Parts per million,0.029375,0.045,10,38,Parts per billion,4.217391,6,9,9,Parts per million,0.686957,1.1,6,
27557,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,3/31/2006,1,Parts per billion,18.826087,38,6,36,Parts per million,0.027708,0.04,11,34,Parts per billion,3.956522,4,0,6,Parts per million,0.686957,1.2,6,
27561,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/1/2006,1,Parts per billion,17.173913,33,1,31,Parts per million,0.027667,0.039,9,33,Parts per billion,4.521739,9,17,13,Parts per million,0.665217,0.9,1,
27565,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/2/2006,1,Parts per billion,18.173913,31,2,29,Parts per million,0.032458,0.05,10,42,Parts per billion,4.217391,10,9,14,Parts per million,0.734783,1.1,2,
27569,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/3/2006,1,Parts per billion,33.130435,44,9,42,Parts per million,0.019083,0.036,9,31,Parts per billion,5.869565,11,8,16,Parts per million,0.956522,1.9,6,
27573,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/4/2006,1,Parts per billion,18.130435,43,0,41,Parts per million,0.030833,0.05,21,42,Parts per billion,4.347826,7,8,10,Parts per million,0.926087,2.3,5,
27577,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/5/2006,1,Parts per billion,9.75,19,6,18,Parts per million,0.038684,0.048,0,41,Parts per billion,4.7,7,12,10,Parts per million,0.555,0.6,8,
27581,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/6/2006,1,Parts per billion,18.695652,37,23,35,Parts per million,0.025458,0.044,9,37,Parts per billion,4.043478,5,7,7,Parts per million,0.83913,1.9,5,
27585,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/7/2006,1,Parts per billion,17.521739,35,0,33,Parts per million,0.029542,0.046,9,39,Parts per billion,4.173913,6,17,9,Parts per million,0.873913,2,6,
27589,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/8/2006,1,Parts per billion,18.652174,34,1,32,Parts per million,0.029292,0.046,10,39,Parts per billion,4.521739,7,15,10,Parts per million,0.817391,1.5,5,
27593,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/9/2006,1,Parts per billion,11.565217,31,0,29,Parts per million,0.033042,0.046,10,39,Parts per billion,4.304348,7,14,10,Parts per million,0.643478,1.1,0,
27597,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/10/2006,1,Parts per billion,19.086957,33,1,31,Parts per million,0.029792,0.038,9,32,Parts per billion,6.043478,12,19,17,Parts per million,0.782609,1.7,5,
27601,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/11/2006,1,Parts per billion,17.590909,36,23,34,Parts per million,0.021875,0.036,9,31,Parts per billion,4.954545,11,9,16,Parts per million,0.745455,1.4,6,
27605,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/12/2006,1,Parts per billion,18.782609,36,7,34,Parts per million,0.023583,0.038,9,32,Parts per billion,4.478261,6,12,9,Parts per million,0.908696,2,6,
27609,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/13/2006,1,Parts per billion,25.478261,56,19,53,Parts per million,0.025583,0.039,10,33,Parts per billion,4.173913,5,4,7,Parts per million,0.830435,1.3,4,
27613,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/14/2006,1,Parts per billion,12.304348,20,8,19,Parts per million,0.031542,0.038,16,32,Parts per billion,4.565217,9,22,13,Parts per million,0.569565,0.7,0,
27617,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/15/2006,1,Parts per billion,8.478261,18,22,17,Parts per million,0.036625,0.045,8,38,Parts per billion,4.521739,9,2,13,Parts per million,0.517391,0.6,20,
27621,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/16/2006,1,Parts per billion,7.782609,25,4,24,Parts per million,0.036333,0.043,9,36,Parts per billion,4,5,7,7,Parts per million,0.565217,0.9,4,
27625,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/17/2006,1,Parts per billion,13.608696,39,23,37,Parts per million,0.032333,0.047,9,40,Parts per billion,5.173913,14,7,20,Parts per million,0.617391,1.2,23,
27629,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/18/2006,1,Parts per billion,26.272727,39,7,37,Parts per million,0.0275,0.048,13,41,Parts per billion,6.318182,11,12,16,Parts per million,0.85,1.6,5,
27633,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/19/2006,1,Parts per billion,27.652174,47,7,44,Parts per million,0.031208,0.061,10,54,Parts per billion,5.347826,10,7,14,Parts per million,0.952174,2,5,
27637,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/20/2006,1,Parts per billion,25.65,50,7,47,Parts per million,0.034917,0.056,10,47,Parts per billion,5.047619,7,7,10,Parts per million,0.985,2,5,
27641,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/21/2006,1,Parts per billion,13.826087,25,5,24,Parts per million,0.042958,0.048,9,41,Parts per billion,4.869565,6,4,9,Parts per million,0.595652,0.8,0,
27645,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/22/2006,1,Parts per billion,7.26087,13,5,12,Parts per million,0.040375,0.042,0,36,Parts per billion,4.173913,6,5,9,Parts per million,0.5,0.5,0,
27649,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/23/2006,1,Parts per billion,10.478261,35,23,33,Parts per million,0.033292,0.046,8,39,Parts per billion,4.217391,6,7,9,Parts per million,0.569565,1.1,23,
27653,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/24/2006,1,Parts per billion,17.608696,35,0,33,Parts per million,0.027625,0.044,9,37,Parts per billion,4.434783,9,8,13,Parts per million,0.791304,1.7,5,
27657,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/25/2006,1,Parts per billion,17.045455,32,4,30,Parts per million,0.029167,0.04,19,34,Parts per billion,4.318182,5,9,7,Parts per million,0.48,1,7,
27661,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,4/26/2006,1,Parts per billion,11.565217,33,5,31,Parts per million,0.038833,0.043,8,36,Parts per billion,4.434783,6,9,9,Parts per million,0.304348,0.5,5,
